cve_id,vendor,product_name,version
CVE-2020-11308,qualcomm,qca6391_firmware,-
CVE-2020-11308,qualcomm,qca6420_firmware,-
CVE-2020-11308,qualcomm,qca6421_firmware,-
CVE-2020-11308,qualcomm,qca6426_firmware,-
CVE-2020-11308,qualcomm,qca6430_firmware,-
CVE-2020-11308,qualcomm,qca6431_firmware,-
CVE-2020-11308,qualcomm,qca6436_firmware,-
CVE-2020-11308,qualcomm,qca6564_firmware,-
CVE-2020-11308,qualcomm,qca6564a_firmware,-
CVE-2020-11308,qualcomm,qca6564au_firmware,-
CVE-2020-11308,qualcomm,qca6574_firmware,-
CVE-2020-11308,qualcomm,qca6574a_firmware,-
CVE-2020-11308,qualcomm,qca6574au_firmware,-
CVE-2020-11308,qualcomm,qca6584au_firmware,-
CVE-2020-11308,qualcomm,qca6595_firmware,-
CVE-2020-11308,qualcomm,qca6595au_firmware,-
CVE-2020-11308,qualcomm,qca6696_firmware,-
CVE-2020-11308,qualcomm,qca8337_firmware,-
CVE-2020-11308,qualcomm,qca9377_firmware,-
CVE-2020-11308,qualcomm,qcm2290_firmware,-
CVE-2020-11308,qualcomm,qcm4290_firmware,-
CVE-2020-11308,qualcomm,qcm6125_firmware,-
CVE-2020-11308,qualcomm,qcs2290_firmware,-
CVE-2020-11308,qualcomm,qcs405_firmware,-
CVE-2020-11308,qualcomm,qcs410_firmware,-
CVE-2020-11308,qualcomm,qcs4290_firmware,-
CVE-2020-11308,qualcomm,qcs603_firmware,-
CVE-2020-11308,qualcomm,qcs605_firmware,-
CVE-2020-11308,qualcomm,qcs610_firmware,-
CVE-2020-11308,qualcomm,qcs6125_firmware,-
CVE-2020-11308,qualcomm,qdm2301_firmware,-
CVE-2020-11308,qualcomm,qdm2302_firmware,-
CVE-2020-11308,qualcomm,qdm2305_firmware,-
CVE-2020-11308,qualcomm,qdm2307_firmware,-
CVE-2020-11308,qualcomm,qdm2308_firmware,-
CVE-2020-11308,qualcomm,qdm2310_firmware,-
CVE-2020-11308,qualcomm,qdm3301_firmware,-
CVE-2020-11308,qualcomm,qdm3302_firmware,-
CVE-2020-11308,qualcomm,qdm4643_firmware,-
CVE-2020-11308,qualcomm,qdm4650_firmware,-
CVE-2020-11308,qualcomm,qdm5579_firmware,-
CVE-2020-11308,qualcomm,qdm5620_firmware,-
CVE-2020-11308,qualcomm,qdm5621_firmware,-
CVE-2020-11308,qualcomm,qdm5650_firmware,-
CVE-2020-11308,qualcomm,qdm5652_firmware,-
CVE-2020-11308,qualcomm,qdm5670_firmware,-
CVE-2020-11308,qualcomm,qdm5671_firmware,-
CVE-2020-11308,qualcomm,qdm5677_firmware,-
CVE-2020-11308,qualcomm,qdm5679_firmware,-
CVE-2020-11308,qualcomm,qet4100_firmware,-
CVE-2020-11308,qualcomm,qet4101_firmware,-
CVE-2020-11308,qualcomm,qet4200aq_firmware,-
CVE-2020-11308,qualcomm,qet5100_firmware,-
CVE-2020-11308,qualcomm,qet5100m_firmware,-
CVE-2020-11308,qualcomm,qet6100_firmware,-
CVE-2020-11308,qualcomm,qet6110_firmware,-
CVE-2020-11308,qualcomm,qfs2530_firmware,-
CVE-2020-11308,qualcomm,qfs2580_firmware,-
CVE-2020-11308,qualcomm,qfs2608_firmware,-
CVE-2020-11308,qualcomm,qfs2630_firmware,-
CVE-2020-11308,qualcomm,qln1020_firmware,-
CVE-2020-11308,qualcomm,qln1021aq_firmware,-
CVE-2020-11308,qualcomm,qln1030_firmware,-
CVE-2020-11308,qualcomm,qln1031_firmware,-
CVE-2020-11308,qualcomm,qln1036aq_firmware,-
CVE-2020-11308,qualcomm,qln4640_firmware,-
CVE-2020-11308,qualcomm,qln4642_firmware,-
CVE-2020-11308,qualcomm,qln4650_firmware,-
CVE-2020-11308,qualcomm,qln5020_firmware,-
CVE-2020-11308,qualcomm,qln5030_firmware,-
CVE-2020-11308,qualcomm,qln5040_firmware,-
CVE-2020-11308,qualcomm,qpa2625_firmware,-
CVE-2020-11308,qualcomm,qpa4340_firmware,-
CVE-2020-11308,qualcomm,qpa4360_firmware,-
CVE-2020-11308,qualcomm,qpa4361_firmware,-
CVE-2020-11308,qualcomm,qpa5460_firmware,-
CVE-2020-11308,qualcomm,qpa5461_firmware,-
CVE-2020-11308,qualcomm,qpa5580_firmware,-
CVE-2020-11308,qualcomm,qpa5581_firmware,-
CVE-2020-11308,qualcomm,qpa6560_firmware,-
CVE-2020-11308,qualcomm,qpa8673_firmware,-
CVE-2020-11308,qualcomm,qpa8675_firmware,-
CVE-2020-11308,qualcomm,qpa8686_firmware,-
CVE-2020-11308,qualcomm,qpa8801_firmware,-
CVE-2020-11308,qualcomm,qpa8802_firmware,-
CVE-2020-11308,qualcomm,qpa8803_firmware,-
CVE-2020-11308,qualcomm,qpa8821_firmware,-
CVE-2020-11308,qualcomm,qpa8842_firmware,-
CVE-2020-11308,qualcomm,qpm2630_firmware,-
CVE-2020-11308,qualcomm,qpm4621_firmware,-
CVE-2020-11308,qualcomm,qpm4630_firmware,-
CVE-2020-11308,qualcomm,qpm4640_firmware,-
CVE-2020-11308,qualcomm,qpm4641_firmware,-
CVE-2020-11308,qualcomm,qpm4650_firmware,-
CVE-2020-11308,qualcomm,qpm5541_firmware,-
CVE-2020-11308,qualcomm,qpm5577_firmware,-
CVE-2020-11308,qualcomm,qpm5579_firmware,-
CVE-2020-11308,qualcomm,qpm5620_firmware,-
CVE-2020-11308,qualcomm,qpm5621_firmware,-
CVE-2020-11308,qualcomm,qpm5641_firmware,-
CVE-2020-11308,qualcomm,qpm5657_firmware,-
CVE-2020-11308,qualcomm,qpm5658_firmware,-
CVE-2020-11308,qualcomm,qpm5670_firmware,-
CVE-2020-11308,qualcomm,qpm5677_firmware,-
CVE-2020-11308,qualcomm,qpm5679_firmware,-
CVE-2020-11308,qualcomm,qpm5870_firmware,-
CVE-2020-11308,qualcomm,qpm5875_firmware,-
CVE-2020-11308,qualcomm,qpm6325_firmware,-
CVE-2020-11308,qualcomm,qpm6375_firmware,-
CVE-2020-11308,qualcomm,qpm6582_firmware,-
CVE-2020-11308,qualcomm,qpm6585_firmware,-
CVE-2020-11308,qualcomm,qpm6621_firmware,-
CVE-2020-11308,qualcomm,qpm6670_firmware,-
CVE-2020-11308,qualcomm,qpm8820_firmware,-
CVE-2020-11308,qualcomm,qpm8830_firmware,-
CVE-2020-11308,qualcomm,qpm8870_firmware,-
CVE-2020-11308,qualcomm,qpm8895_firmware,-
CVE-2020-11308,qualcomm,qsm7250_firmware,-
CVE-2020-11308,qualcomm,qsw6310_firmware,-
CVE-2020-11308,qualcomm,qsw8573_firmware,-
CVE-2020-11308,qualcomm,qsw8574_firmware,-
CVE-2020-11308,qualcomm,qtc410s_firmware,-
CVE-2020-11308,qualcomm,qtc800h_firmware,-
CVE-2020-11308,qualcomm,qtc800s_firmware,-
CVE-2020-11308,qualcomm,qtc800t_firmware,-
CVE-2020-11308,qualcomm,qtc801s_firmware,-
CVE-2020-11308,qualcomm,qtm525_firmware,-
CVE-2020-11308,qualcomm,qtm527_firmware,-
CVE-2020-11308,qualcomm,rsw8577_firmware,-
CVE-2020-11308,qualcomm,sa2150p_firmware,-
CVE-2020-11308,qualcomm,sa415m_firmware,-
CVE-2020-11308,qualcomm,sa515m_firmware,-
CVE-2020-11308,qualcomm,sa6145p_firmware,-
CVE-2020-11308,qualcomm,sa6150p_firmware,-
CVE-2020-11308,qualcomm,sa6155_firmware,-
CVE-2020-11308,qualcomm,sa6155p_firmware,-
CVE-2020-11308,qualcomm,sa8150p_firmware,-
CVE-2020-11308,qualcomm,sa8155_firmware,-
CVE-2020-11308,qualcomm,sa8155p_firmware,-
CVE-2020-11308,qualcomm,sa8195p_firmware,-
CVE-2020-11308,qualcomm,sd455_firmware,-
CVE-2020-11308,qualcomm,sd460_firmware,-
CVE-2020-11308,qualcomm,sd480_firmware,-
CVE-2020-11308,qualcomm,sd636_firmware,-
CVE-2020-11308,qualcomm,sd660_firmware,-
CVE-2020-11308,qualcomm,sd662_firmware,-
CVE-2020-11308,qualcomm,sd665_firmware,-
CVE-2020-11308,qualcomm,sd670_firmware,-
CVE-2020-11308,qualcomm,sd675_firmware,-
CVE-2020-11308,qualcomm,sd678_firmware,-
CVE-2020-11308,qualcomm,sd6905g_firmware,-
CVE-2020-11308,qualcomm,sd710_firmware,-
CVE-2020-11308,qualcomm,sd720g_firmware,-
CVE-2020-11308,qualcomm,sd730_firmware,-
CVE-2020-11308,qualcomm,sd750g_firmware,-
CVE-2020-11308,qualcomm,sd765_firmware,-
CVE-2020-11308,qualcomm,sd765g_firmware,-
CVE-2020-11308,qualcomm,sd768g_firmware,-
CVE-2020-11308,qualcomm,sd835_firmware,-
CVE-2020-11308,qualcomm,sd845_firmware,-
CVE-2020-11308,qualcomm,sd855_firmware,-
CVE-2020-11308,qualcomm,sd8655g_firmware,-
CVE-2020-11308,qualcomm,sd870_firmware,-
CVE-2020-11308,qualcomm,sd8885g_firmware,-
CVE-2020-11308,qualcomm,sd8c_firmware,-
CVE-2020-11308,qualcomm,sd8cx_firmware,-
CVE-2020-11308,qualcomm,sdm630_firmware,-
CVE-2020-11308,qualcomm,sdm830_firmware,-
CVE-2020-11308,qualcomm,sdr051_firmware,-
CVE-2020-11308,qualcomm,sdr052_firmware,-
CVE-2020-11308,qualcomm,sdr425_firmware,-
CVE-2020-11308,qualcomm,sdr660_firmware,-
CVE-2020-11308,qualcomm,sdr660g_firmware,-
CVE-2020-11308,qualcomm,sdr675_firmware,-
CVE-2020-11308,qualcomm,sdr735_firmware,-
CVE-2020-11308,qualcomm,sdr735g_firmware,-
CVE-2020-11308,qualcomm,sdr8150_firmware,-
CVE-2020-11308,qualcomm,sdr8250_firmware,-
CVE-2020-11308,qualcomm,sdr845_firmware,-
CVE-2020-11308,qualcomm,sdr865_firmware,-
CVE-2020-11308,qualcomm,sdx24_firmware,-
CVE-2020-11308,qualcomm,sdx50m_firmware,-
CVE-2020-11308,qualcomm,sdx55_firmware,-
CVE-2020-11308,qualcomm,sdx55m_firmware,-
CVE-2020-11308,qualcomm,sdxr1_firmware,-
CVE-2020-11308,qualcomm,sdxr25g_firmware,-
CVE-2020-11308,qualcomm,sm4125_firmware,-
CVE-2020-11308,qualcomm,sm6250_firmware,-
CVE-2020-11308,qualcomm,sm6250p_firmware,-
CVE-2020-11308,qualcomm,sm7250p_firmware,-
CVE-2020-11308,qualcomm,sm7350_firmware,-
CVE-2020-11308,qualcomm,smb1351_firmware,-
CVE-2020-11308,qualcomm,smb1354_firmware,-
CVE-2020-11308,qualcomm,smb1355_firmware,-
CVE-2020-11308,qualcomm,smb1380_firmware,-
CVE-2020-11308,qualcomm,smb1381_firmware,-
CVE-2020-11308,qualcomm,smb1390_firmware,-
CVE-2020-11308,qualcomm,smb1394_firmware,-
CVE-2020-11308,qualcomm,smb1395_firmware,-
CVE-2020-11308,qualcomm,smb1396_firmware,-
CVE-2020-11308,qualcomm,smb1398_firmware,-
CVE-2020-11308,qualcomm,smb2351_firmware,-
CVE-2020-11308,qualcomm,smr525_firmware,-
CVE-2020-11308,qualcomm,smr526_firmware,-
CVE-2020-11308,qualcomm,smr545_firmware,-
CVE-2020-11308,qualcomm,smr546_firmware,-
CVE-2020-11308,qualcomm,wcd9326_firmware,-
CVE-2020-11308,qualcomm,wcd9335_firmware,-
CVE-2020-11308,qualcomm,wcd9340_firmware,-
CVE-2020-11308,qualcomm,wcd9341_firmware,-
CVE-2020-11308,qualcomm,wcd9360_firmware,-
CVE-2020-11308,qualcomm,wcd9370_firmware,-
CVE-2020-11308,qualcomm,wcd9371_firmware,-
CVE-2020-11308,qualcomm,wcd9375_firmware,-
CVE-2020-11308,qualcomm,wcd9380_firmware,-
CVE-2020-11308,qualcomm,wcd9385_firmware,-
CVE-2020-11308,qualcomm,wcn3910_firmware,-
CVE-2020-11308,qualcomm,wcn3950_firmware,-
CVE-2020-11308,qualcomm,wcn3980_firmware,-
CVE-2020-11308,qualcomm,wcn3988_firmware,-
CVE-2020-11308,qualcomm,wcn3990_firmware,-
CVE-2020-11308,qualcomm,wcn3991_firmware,-
CVE-2020-11308,qualcomm,wcn3998_firmware,-
CVE-2020-11308,qualcomm,wcn3999_firmware,-
CVE-2020-11308,qualcomm,wcn6740_firmware,-
CVE-2020-11308,qualcomm,wcn6850_firmware,-
CVE-2020-11308,qualcomm,wcn6851_firmware,-
CVE-2020-11308,qualcomm,wcn6856_firmware,-
CVE-2020-11308,qualcomm,wgr7640_firmware,-
CVE-2020-11308,qualcomm,wsa8810_firmware,-
CVE-2020-11308,qualcomm,wsa8815_firmware,-
CVE-2020-11308,qualcomm,wsa8830_firmware,-
CVE-2020-11308,qualcomm,wsa8835_firmware,-
CVE-2020-11308,qualcomm,wtr2965_firmware,-
CVE-2020-11308,qualcomm,wtr3925_firmware,-
CVE-2020-11308,qualcomm,wtr5975_firmware,-
CVE-2020-11308,qualcomm,wtr6955_firmware,-
CVE-2020-1136,microsoft,windows_10,"-,1607,1709,1803,1809,1903,1909"
CVE-2020-1136,microsoft,windows_8.1,-
CVE-2020-1136,microsoft,windows_rt_8.1,-
CVE-2020-1136,microsoft,windows_server_2012,r2
CVE-2020-1136,microsoft,windows_server_2016,"-,1803,1903,1909"
CVE-2020-1136,microsoft,windows_server_2019,-
CVE-2020-11415,sonatype,nexus_repository_manager,"2.0:2.14.17,3.0:3.22.1"
CVE-2020-11416,jetbrains,space,*:*
CVE-2020-11436,librehealth,librehealth_ehr,2.0.0
CVE-2020-11437,librehealth,librehealth_ehr,2.0.0
CVE-2020-11443,zoom,it_installer,*:4.6.10
CVE-2020-11444,sonatype,nexus,3.0.0:*
CVE-2020-11446,eset,antivirus_and_antispyware,1553:*
CVE-2020-11446,eset,endpoint_antivirus,-
CVE-2020-11446,eset,endpoint_security,-
CVE-2020-11446,eset,file_security,-
CVE-2020-11446,eset,internet_security,-
CVE-2020-11446,eset,mail_security,-
CVE-2020-11446,eset,nod32_antivirus,-
CVE-2020-11446,eset,smart_security,-
CVE-2020-11451,microstrategy,microstrategy_web,*:*
CVE-2020-11454,microstrategy,microstrategy_web,10.4
CVE-2020-11456,limesurvey,limesurvey,"*:*,4.1.12"
CVE-2020-11457,netgate,pfsense,*:2.4.5
CVE-2020-11462,openvpn,openvpn_access_server,"*:2.7.0,2.8.0:*"
CVE-2020-11467,deskpro,deskpro,*:2019.8.0
CVE-2020-11474,ncp-e,secure_enterprise_client,*:*
CVE-2020-11476,concretecms,concrete_cms,*:8.5.3
CVE-2020-1148,microsoft,sharepoint_enterprise_server,"2013,2016"
CVE-2020-1148,microsoft,sharepoint_server,"2010,2019"
CVE-2020-11483,intel,bmc_firmware,"*:3.38.30,*:1.06.06"
CVE-2020-11486,intel,bmc_firmware,*:3.38.30
CVE-2020-11487,intel,bmc_firmware,"*:3.38.30,*:1.06.06,*:*"
CVE-2020-11488,intel,bmc_firmware,"*:3.38.30,*:1.06.06"
CVE-2020-11489,intel,bmc_firmware,"*:3.38.30,*:1.06.06"
CVE-2020-11490,zevenet,zen_load_balancer,3.10.1
CVE-2020-11494,linux,linux_kernel,*:*
CVE-2020-11494,opensuse,leap,15.1
CVE-2020-11497,woocommerce,nab_transact,2.1.0
CVE-2020-11499,firmware_analysis_and_comparison_tool_project,firmware_analysis_and_comparison_tool,3.0
CVE-2020-1150,microsoft,windows_7,-
CVE-2020-1150,microsoft,windows_server_2008,r2
CVE-2020-11503,sophos,sfos,"*:17.5,17.5"
CVE-2020-11505,gitlab,gitlab,"*:12.7.9,12.8.0:12.8.9,12.9.0:12.9.3"
CVE-2020-11506,gitlab,gitlab,"10.7.0:12.7.9,12.8.0:12.8.9,12.9.0:12.9.3"
CVE-2020-11507,malwarebytes,adwcleaner,8.0.3
CVE-2020-11508,wpleadplus,wp_lead_plus_x,*:*
CVE-2020-11509,wpleadplus,wp_lead_plus_x,*:*
CVE-2020-11512,idxbroker,impress_for_idx_broker,*:2.6.2
CVE-2020-11515,rankmath,rankmath,*:*
CVE-2020-11516,contact-form-7-datepicker_project,contact-form-7-datepicker,*:*
CVE-2020-11521,canonical,ubuntu_linux,"18.04,19.10,20.04"
CVE-2020-11521,freerdp,freerdp,"*:2.0.0,2.0.0"
CVE-2020-11522,canonical,ubuntu_linux,"16.04,18.04,19.10,20.04"
CVE-2020-11522,freerdp,freerdp,"*:2.0.0,2.0.0"
CVE-2020-11522,opensuse,leap,15.1
CVE-2020-11523,canonical,ubuntu_linux,"18.04,19.10,20.04"
CVE-2020-11523,freerdp,freerdp,"*:2.0.0,2.0.0"
CVE-2020-11524,canonical,ubuntu_linux,"18.04,19.10,20.04"
CVE-2020-11524,freerdp,freerdp,"*:2.0.0,2.0.0"
CVE-2020-11525,canonical,ubuntu_linux,"18.04,19.10,20.04"
CVE-2020-11525,freerdp,freerdp,"*:*,2.0.0"
CVE-2020-11526,canonical,ubuntu_linux,"18.04,19.10,20.04"
CVE-2020-11526,freerdp,freerdp,"*:2.0.0,2.0.0"
CVE-2020-11528,bit2spr_project,bit2spr,1992-06-07
CVE-2020-11529,getgrav,grav,*:*
CVE-2020-11530,idangero,chop_slider,3.0
CVE-2020-11532,zohocorp,manageengine_adaudit_plus,*:6.0.3
CVE-2020-11532,zohocorp,manageengine_datasecurity_plus,*:6.0.1
CVE-2020-11535,onlyoffice,document_server,5.5.0
CVE-2020-11537,onlyoffice,document_server,5.5.0
CVE-2020-11538,fedoraproject,fedora,"31,32"
CVE-2020-11538,python,pillow,*:*
CVE-2020-11539,titan,sf_rush_smart_band_firmware,1.12
CVE-2020-11541,techsmith,snagit,11.2.1:*
CVE-2020-11542,3xlogic,infinias_eidc32_firmware,2.213
CVE-2020-11542,3xlogic,infinias_eidc32_web,1.107
CVE-2020-11543,opsramp,gateway,3.0.0
CVE-2020-11544,projectworlds,official_car_rental_system,1.0
CVE-2020-11545,projectworlds,official_car_rental_system,1.0
CVE-2020-11546,superwebmailer,superwebmailer,*:7.40.0.01550
CVE-2020-11548,search_meter_project,search_meter,*:*
CVE-2020-11549,netgear,rbs50y_firmware,2.5.1.106
CVE-2020-11549,netgear,srr60_firmware,2.5.1.106
CVE-2020-11549,netgear,srs60_firmware,2.5.1.106
CVE-2020-11556,castlerock,snmpc_online,12.10.10:2020-01-28
CVE-2020-11557,castlerock,snmpc_online,12.10.10:2020-01-28
CVE-2020-11561,nchsoftware,express_invoice,7.25
CVE-2020-11565,canonical,ubuntu_linux,"14.04,16.04,18.04,20.04"
CVE-2020-11565,linux,linux_kernel,*:*
CVE-2020-11579,chadhaajay,phpkb,9.0
CVE-2020-11580,pulsesecure,pulse_connect_secure,*:*
CVE-2020-11580,pulsesecure,pulse_policy_secure,*:*
CVE-2020-11581,pulsesecure,pulse_connect_secure,*:*
CVE-2020-11581,pulsesecure,pulse_policy_secure,-
CVE-2020-11583,plesk,obsidian,18.0.17
CVE-2020-11584,plesk,onyx,17.8.11
CVE-2020-11585,dnnsoftware,dotnetnuke,9.5.0
CVE-2020-11586,cipplanner,cipace,*:9.1
CVE-2020-11589,cipplanner,cipace,*:9.1
CVE-2020-11594,cipplanner,cipace,*:9.1
CVE-2020-11597,cipplanner,cipace,*:9.1
CVE-2020-11598,cipplanner,cipace,*:9.1
CVE-2020-11599,cipplanner,cipace,6.80:9.1
CVE-2020-11600,google,android,10.0
CVE-2020-11603,google,android,"9.0,10.0"
CVE-2020-11604,google,android,"9.0,10.0"
CVE-2020-11605,google,android,"8.0,8.1,9.0,10.0"
CVE-2020-11608,canonical,ubuntu_linux,"16.04,18.04"
CVE-2020-11608,linux,linux_kernel,*:5.6.1
CVE-2020-11609,canonical,ubuntu_linux,"16.04,18.04"
CVE-2020-11609,linux,linux_kernel,*:5.6.1
CVE-2020-11611,cross_domain_local_storage_project,cross_domain_local_storage,*:*
CVE-2020-11612,debian,debian_linux,9.0
CVE-2020-11612,fedoraproject,fedora,33
CVE-2020-11612,netapp,oncommand_api_services,-
CVE-2020-11612,netapp,oncommand_insight,-
CVE-2020-11612,netapp,oncommand_workflow_automation,-
CVE-2020-11612,netty,netty,4.1:4.1.46
CVE-2020-11613,mids\'_reborn_hero_designer_project,mids\'_reborn_hero_designer,2.6.0.7
CVE-2020-11614,mids\'_reborn_hero_designer_project,mids\'_reborn_hero_designer,2.6.0.7
CVE-2020-11615,intel,bmc_firmware,*:3.38.30
CVE-2020-11616,intel,bmc_firmware,*:3.38.30
CVE-2020-11617,philips,dtr3502bfta_dvb-t2_firmware,2.2.1
CVE-2020-11617,thomsonstb,tht741fta_firmware,2.2.1
CVE-2020-11619,debian,debian_linux,8.0
CVE-2020-11619,fasterxml,jackson-databind,2.9.0:2.9.10.4
CVE-2020-11619,netapp,active_iq_unified_manager,7.3:*
CVE-2020-11619,netapp,steelstore_cloud_integrated_storage,-
CVE-2020-11619,oracle,agile_plm,9.3.6
CVE-2020-11619,oracle,banking_platform,2.4.0:*
CVE-2020-11619,oracle,communications_calendar_server,8.0.0.4.0
CVE-2020-11619,oracle,communications_contacts_server,"8.0.0.4.0,8.0.0.5.0"
CVE-2020-11619,oracle,communications_diameter_signaling_router,8.0.0:*
CVE-2020-11619,oracle,communications_evolved_communications_application_server,7.1
CVE-2020-11619,oracle,communications_instant_messaging_server,10.0.1.4.0
CVE-2020-11619,oracle,communications_network_charging_and_control,"6.0.1,12.0.0:*"
CVE-2020-11619,oracle,enterprise_manager_base_platform,"13.3.0.0,13.4.0.0"
CVE-2020-11619,oracle,global_lifecycle_management_opatch,*:12.2.0.1.20
CVE-2020-11619,oracle,jd_edwards_enterpriseone_orchestrator,*:9.2.4.2
CVE-2020-11619,oracle,jd_edwards_enterpriseone_tools,*:9.2.4.2
CVE-2020-11619,oracle,primavera_unifier,"16.1,16.2,17.7:*,18.8,19.12"
CVE-2020-11619,oracle,retail_merchandising_system,15.0
CVE-2020-11619,oracle,retail_sales_audit,14.1
CVE-2020-11619,oracle,retail_xstore_point_of_service,"15.0,16.0,17.0,18.0,19.0"
CVE-2020-11619,oracle,weblogic_server,"12.2.1.3.0,12.2.1.4.0"
CVE-2020-11620,debian,debian_linux,8.0
CVE-2020-11620,fasterxml,jackson-databind,2.9.0:2.9.10.4
CVE-2020-11620,netapp,active_iq_unified_manager,7.3:*
CVE-2020-11620,netapp,steelstore_cloud_integrated_storage,-
CVE-2020-11620,oracle,banking_platform,2.4.0:*
CVE-2020-11620,oracle,communications_contacts_server,8.0.0.4.0
CVE-2020-11620,oracle,communications_evolved_communications_application_server,7.1
CVE-2020-11620,oracle,communications_instant_messaging_server,10.0.1.4.0
CVE-2020-11620,oracle,communications_network_charging_and_control,"6.0.1,12.0.0:*"
CVE-2020-11620,oracle,enterprise_manager_base_platform,"13.3.0.0,13.4.0.0"
CVE-2020-11620,oracle,global_lifecycle_management_opatch,*:12.2.0.1.20
CVE-2020-11620,oracle,jd_edwards_enterpriseone_orchestrator,*:9.2.4.2
CVE-2020-11620,oracle,jd_edwards_enterpriseone_tools,*:9.2.4.2
CVE-2020-11620,oracle,primavera_unifier,"16.1,16.2,17.7:*,18.8,19.12"
CVE-2020-11620,oracle,retail_merchandising_system,15.0
CVE-2020-11620,oracle,retail_sales_audit,14.1
CVE-2020-11620,oracle,retail_xstore_point_of_service,"15.0,16.0,17.0,18.0,19.0"
CVE-2020-11620,oracle,weblogic_server,"12.2.1.3.0,12.2.1.4.0"
CVE-2020-11624,avertx,hd438_firmware,-
CVE-2020-11624,avertx,hd838_firmware,-
CVE-2020-11626,primekey,ejbca,"*:6.15.2.6,7.0.0:7.3.1.2"
CVE-2020-11630,primekey,ejbca,"*:6.15.2.6,7.0.0:7.3.1.2"
CVE-2020-11632,zscaler,client_connector,*:2.1.2.150
CVE-2020-11633,zscaler,client_connector,*:2.1.2.81
CVE-2020-11634,zscaler,client_connector,*:2.1.2.105
CVE-2020-11643,br-automation,gatemanager_4260_firmware,*:9.0.20262
CVE-2020-11643,br-automation,gatemanager_8250_firmware,*:9.2.620236042
CVE-2020-11643,br-automation,gatemanager_9250_firmware,*:9.0.20262
CVE-2020-11649,gitlab,gitlab,"8.15.0:12.7.9,12.8.0:12.8.9,12.9.0:12.9.3"
CVE-2020-11650,ixsystems,freenas_firmware,"11.2,11.3"
CVE-2020-11650,ixsystems,truenas_firmware,"11.2,11.3"
CVE-2020-11651,debian,debian_linux,"9.0,10.0"
CVE-2020-11651,opensuse,leap,15.1
CVE-2020-11651,saltstack,salt,"*:2019.2.4,3000:3000.2"
CVE-2020-11653,varnish-cache,varnish_cache,"6.0.0:6.0.6,6.1.0:6.2.3,6.3.0:6.3.2"
CVE-2020-11658,broadcom,ca_api_developer_portal,*:*
CVE-2020-11659,broadcom,ca_api_developer_portal,*:*
CVE-2020-11663,broadcom,ca_api_developer_portal,4.0:*
CVE-2020-11664,broadcom,ca_api_developer_portal,4.0:*
CVE-2020-11665,broadcom,ca_api_developer_portal,4.0:*
CVE-2020-11668,linux,linux_kernel,*:5.6.1
CVE-2020-1167,microsoft,windows_10,"-,1607,1709,1803,1809,1903,1909,2004"
CVE-2020-1167,microsoft,windows_server_2016,-
CVE-2020-1167,microsoft,windows_server_2019,-
CVE-2020-11673,total-soft,responsive_poll,*:*
CVE-2020-11675,cerner,medico,26.00
CVE-2020-11676,cerner,medico,26.00
CVE-2020-11677,cerner,medico,26.00
CVE-2020-11684,linux4sam,at91bootstrap,3.7.2:3.9.2
CVE-2020-11685,jetbrains,goland,*:2019.3.2
CVE-2020-11688,jetbrains,teamcity,*:2019.2.1
CVE-2020-11689,jetbrains,teamcity,*:2019.2.1
CVE-2020-11692,jetbrains,youtrack,*:2020.1.659
CVE-2020-11694,jetbrains,pycharm,"2019.2.5,2019.3"
CVE-2020-11696,combodo,itop,"*:2.6.4,*:2.7.0"
CVE-2020-11697,combodo,itop,"*:2.6.4,*:2.7.0"
CVE-2020-11699,titanhq,spamtitan,7.07
CVE-2020-11702,provideserver,provide_ftp_server,*:*
CVE-2020-11704,provideserver,provide_ftp_server,*:*
CVE-2020-11712,open_upload_project,open_upload,*:*
CVE-2020-11714,etentech,psg-6528vm_firmware,1.1
CVE-2020-11716,panasonic,eluga_ray_530_firmware,*:*
CVE-2020-11716,panasonic,eluga_ray_600_firmware,*:*
CVE-2020-11716,panasonic,eluga_x1_firmware,*:*
CVE-2020-11716,panasonic,eluga_x1_pro_firmware,*:*
CVE-2020-11716,panasonic,eluga_z1_pro_firmware,*:*
CVE-2020-11716,panasonic,p110_firmware,*:*
CVE-2020-11717,bilanc,bilanc,*:*
CVE-2020-11718,bilanc,bilanc,*:*
CVE-2020-11719,bilanc,bilanc,*:*
CVE-2020-1172,microsoft,chakracore,*:1.11.22
CVE-2020-1172,microsoft,edge,-
CVE-2020-11720,bilanc,bilanc,*:*
CVE-2020-11721,libsixel_project,libsixel,1.8.6
CVE-2020-11722,dungeon_crawl_stone_soup_project,dungeon_crawl_stone_soup,*:0.25
CVE-2020-11723,cellebrite,ufed_firmware,5.0:*
CVE-2020-11724,debian,debian_linux,"9.0,10.0"
CVE-2020-11724,openresty,openresty,*:1.15.8.4
CVE-2020-11727,algolplus,advanced_order_export,3.1.3
CVE-2020-11731,media_library_assistant_project,media_library_assistant,*:2.82
CVE-2020-11733,spirent,avalanche,*:*
CVE-2020-11733,spirent,testcenter,*:*
CVE-2020-11734,cybersolutions,cybermail,"5.0:*,5.0"
CVE-2020-11736,debian,debian_linux,8.0
CVE-2020-11736,gnome,file-roller,*:*
CVE-2020-11737,zimbra,zimbra,9.0.0
CVE-2020-11740,xen,xen,"3.2.0:*,4.13.0"
CVE-2020-11741,fedoraproject,fedora,32
CVE-2020-11741,xen,xen,"*:*,4.13.0"
